Shop,Game,Bet Slips,First Slip Issued,Last Slip Issued,Currency,Paid In,Withholding Tax,Paid Out,Gross Win,GW Margin %,Winnings - Unpaid,Net Win,Net Win Margin %
Randburg,Horse Racing,2754,2024/03/01 07:18,2024/03/28 21:24,ZAR,66286.32,0,-55456.16,10830.16,16.34,0.0,10830.16,16.34
Randburg,1904,4793,2024/03/01 06:45,2024/03/28 18:34,ZAR,36739.52,0,-33733.89,3005.63,8.18,56.72,2948.91,8.03
Randburg,1906,4686,2024/03/01 06:52,2024/03/28 21:19,ZAR,157468.56,0,-107767.6,49700.96,31.56,0.0,49700.96,31.56
Randburg,Live,2691,2024/03/01 07:41,2024/03/28 20:48,ZAR,91355.22,0,-69078.08,22277.14,24.39,0.0,22277.14,24.39
Randburg,Prematch,2723,2024/03/01 06:57,2024/03/28 19:38,ZAR,50264.15,0,-45791.3,4472.85,8.9,0.0,4472.85,8.9
White River,Multi-games,1179,2024/03/01 08:50,2024/03/28 18:32,ZAR,12339.17,0,-9401.55,2937.62,23.81,50.97,2886.65,23.39
White River,Lucky #1 (4min),1875,2024/03/01 07:15,2024/03/28 20:56,ZAR,49888.34,0,-35489.71,14398.63,28.86,0.0,14398.63,28.86
White River,Keno - Big 20,382,2024/03/01 08:29,2024/03/28 21:43,ZAR,12079.33,0,-9829.49,2249.84,18.63,17.83,2232.01,18.48
White River,Numbers,75706,2024/03/01 06:33,2024/03/28 21:14,ZAR,2179269.57,0,-1573993.53,605276.04,27.77,0.0,605276.04,27.77
White River,SIS 15s & 39s,414,2024/03/01 09:11,2024/03/28 18:37,ZAR,5293.28,0,-4939.6,353.68,6.68,0.0,353.68,6.68
White River,BetGames Lucky 5,4860,2024/03/01 09:13,2024/03/28 21:40,ZAR,181500.24,0,-147009.13,34491.11,19.0,0.0,34491.11,19.0
White River,BetGames Lucky 6,4533,2024/03/01 08:45,2024/03/28 20:26,ZAR,57906.41,0,-43725.61,14180.8,24.49,0.0,14180.8,24.49
White River,BetGames Lucky 7,1768,2024/03/01 09:51,2024/03/28 18:29,ZAR,20879.28,0,-19674.73,1204.55,5.77,0.0,1204.55,5.77
White River,Horse Racing,3441,2024/03/01 06:58,2024/03/28 21:13,ZAR,74015.43,0,-69133.5,4881.93,6.6,0.0,4881.93,6.6
White River,1904,2975,2024/03/01 08:57,2024/03/28 19:45,ZAR,98093.23,0,-65133.51,32959.72,33.6,0.0,32959.72,33.6
White River,1906,2292,2024/03/01 07:45,2024/03/28 21:14,ZAR,56094.97,0,-36629.74,19465.23,34.7,0.0,19465.23,34.7
White River,Live,3972,2024/03/01 07:34,2024/03/28 20:17,ZAR,141907.58,0,-112277.59,29629.99,20.88,0.0,29629.99,20.88
White River,Prematch,179,2024/03/01 08:32,2024/03/28 19:11,ZAR,3847.7,0,-3143.53,704.17,18.3,0.0,704.17,18.3
Malvern,Multi-games,1493,2024/04/01 06:48,2024/04/28 20:31,ZAR,39394.68,0,-36937.83,2456.85,6.24,0.0,2456.85,6.24
Malvern,Lucky #1 (4min),4697,2024/04/01 09:39,2024/04/28 20:12,ZAR,40008.85,0,-35777.94,4230.91,10.57,41.9,4189.01,10.47
Malvern,Keno - Big 20,526,2024/04/01 09:27,2024/04/28 18:17,ZAR,15764.55,0,-13847.9,1916.65,12.16,0.0,1916.65,12.16
Malvern,Numbers,71876,2024/04/01 06:25,2024/04/28 20:18,ZAR,2355229.38,0,-1974292.5,380936.88,16.17,0.0,380936.88,16.17
Malvern,SIS 15s & 39s,4669,2024/04/01 07:29,2024/04/28 21:47,ZAR,108194.7,0,-73778.38,34416.32,31.81,0.0,34416.32,31.81
Malvern,BetGames Lucky 5,3079,2024/04/01 06:12,2024/04/28 18:25,ZAR,64923.46,0,-57542.52,7380.94,11.37,0.0,7380.94,11.37
Malvern,BetGames Lucky 6,2155,2024/04/01 06:20,2024/04/28 20:22,ZAR,69159.98,0,-49655.47,19504.51,28.2,0.0,19504.51,28.2
Malvern,BetGames Lucky 7,3962,2024/04/01 09:11,2024/04/28 19:32,ZAR,93247.14,0,-66403.92,26843.22,28.79,0.0,26843.22,28.79
Malvern,Horse Racing,1903,2024/04/01 08:37,2024/04/28 19:51,ZAR,30504.58,0,-24844.74,5659.84,18.55,0.0,5659.84,18.55
Malvern,1904,118,2024/04/01 06:53,2024/04/28 21:47,ZAR,860.21,0,-605.22,254.99,29.64,0.0,254.99,29.64
Malvern,1906,2258,2024/04/01 08:57,2024/04/28 21:47,ZAR,45461.73,0,-39377.07,6084.66,13.38,0.0,6084.66,13.38
Malvern,Live,3588,2024/04/01 06:52,2024/04/28 19:30,ZAR,47713.63,0,-36013.46,11700.17,24.52,0.0,11700.17,24.52
Malvern,Prematch,4895,2024/04/01 08:34,2024/04/28 19:12,ZAR,122901.0,0,-91503.24,31397.76,25.55,0.0,31397.76,25.55
Potchefstroom,Multi-games,4166,2024/04/01 08:42,2024/04/28 18:42,ZAR,125418.27,0,-101655.58,23762.69,18.95,0.0,23762.69,18.95
Potchefstroom,Lucky #1 (4min),1704,2024/04/01 09:53,2024/04/28 20:37,ZAR,30793.1,0,-28501.87,2291.23,7.44,0.0,2291.23,7.44
Potchefstroom,Keno - Big 20,101,2024/04/01 07:12,2024/04/28 20:40,ZAR,2336.58,0,-1739.72,596.86,25.54,0.0,596.86,25.54
Potchefstroom,Numbers,69253,2024/04/01 08:36,2024/04/28 20:46,ZAR,647147.65,0,-514373.93,132773.72,20.52,0.0,132773.72,20.52
Potchefstroom,SIS 15s & 39s,3002,2024/04/01 06:16,2024/04/28 20:59,ZAR,81464.53,0,-61500.04,19964.49,24.51,0.0,19964.49,24.51
Potchefstroom,BetGames Lucky 5,1930,2024/04/01 06:34,2024/04/28 19:30,ZAR,42879.9,0,-33663.27,9216.63,21.49,0.0,9216.63,21.49
Potchefstroom,BetGames Lucky 6,2276,2024/04/01 08:32,2024/04/28 20:24,ZAR,41059.08,0,-29840.94,11218.14,27.32,0.0,11218.14,27.32
Potchefstroom,BetGames Lucky 7,4959,2024/04/01 07:13,2024/04/28 18:10,ZAR,49809.98,0,-44035.2,5774.78,11.59,0.0,5774.78,11.59
Potchefstroom,Horse Racing,1569,2024/04/01 08:56,2024/04/28 18:50,ZAR,19812.82,0,-17816.95,1995.87,10.07,0.0,1995.87,10.07
Potchefstroom,1904,2205,2024/04/01 07:43,2024/04/28 18:16,ZAR,77447.57,0,-54804.62,22642.95,29.24,0.0,22642.95,29.24
Potchefstroom,1906,1291,2024/04/01 06:24,2024/04/28 21:43,ZAR,51417.74,0,-42607.73,8810.01,17.13,0.0,8810.01,17.13
Potchefstroom,Live,3063,2024/04/01 06:39,2024/04/28 18:40,ZAR,72461.98,0,-64889.77,7572.21,10.45,0.0,7572.21,10.45
Potchefstroom,Prematch,1859,2024/04/01 06:17,2024/04/28 18:53,ZAR,21260.85,0,-18311.71,2949.14,13.87,0.0,2949.14,13.87
Pretoria,Multi-games,529,2024/04/01 08:26,2024/04/28 21:11,ZAR,9193.67,0,-6183.15,3010.52,32.75,0.0,3010.52,32.75
Pretoria,Lucky #1 (4min),841,2024/04/01 09:24,2024/04/28 18:36,ZAR,11798.19,0,-11141.46,656.73,5.57,10.99,645.74,5.47
Pretoria,Keno - Big 20,4105,2024/04/01 06:15,2024/04/28 18:31,ZAR,34361.9,0,-29967.73,4394.17,12.79,0.0,4394.17,12.79
Pretoria,Numbers,26991,2024/04/01 06:33,2024/04/28 19:52,ZAR,727152.0,0,-676011.48,51140.52,7.03,0.0,51140.52,7.03
Pretoria,SIS 15s & 39s,1711,2024/04/01 09:40,2024/04/28 18:44,ZAR,65183.2,0,-51074.32,14108.88,21.64,0.0,14108.88,21.64
Pretoria,BetGames Lucky 5,4701,2024/04/01 07:58,2024/04/28 20:53,ZAR,112079.55,0,-78053.22,34026.33,30.36,0.0,34026.33,30.36
Pretoria,BetGames Lucky 6,1904,2024/04/01 07:13,2024/04/28 18:45,ZAR,22336.94,0,-15767.4,6569.54,29.41,0.0,6569.54,29.41
Pretoria,BetGames Lucky 7,3323,2024/04/01 07:47,2024/04/28 19:32,ZAR,40943.58,0,-34417.21,6526.37,15.94,0.0,6526.37,15.94
Pretoria,Horse Racing,884,2024/04/01 08:55,2024/04/28 18:59,ZAR,10184.22,0,-8741.64,1442.58,14.16,0.0,1442.58,14.16
Pretoria,1904,4764,2024/04/01 08:27,2024/04/28 21:26,ZAR,180715.84,0,-132290.73,48425.11,26.8,0.0,48425.11,26.8
Pretoria,1906,312,2024/04/01 08:34,2024/04/28 20:52,ZAR,3121.3,0,-2311.27,810.03,25.95,15.27,794.76,25.46
Pretoria,Live,1960,2024/04/01 07:26,2024/04/28 18:20,ZAR,33044.97,0,-28347.85,4697.12,14.21,0.0,4697.12,14.21
Pretoria,Prematch,4154,2024/04/01 09:11,2024/04/28 20:33,ZAR,106765.79,0,-90506.4,16259.39,15.23,0.0,16259.39,15.23
Randburg,Multi-games,3917,2024/04/01 09:36,2024/04/28 19:41,ZAR,32693.07,0,-28662.96,4030.11,12.33,59.4,3970.71,12.15
Randburg,Lucky #1 (4min),3005,2024/04/01 06:17,2024/04/28 19:59,ZAR,104339.56,0,-85293.37,19046.19,18.25,0.0,19046.19,18.25
Randburg,Keno - Big 20,1852,2024/04/01 07:40,2024/04/28 21:14,ZAR,55572.14,0,-50049.34,5522.8,9.94,0.0,5522.8,9.94
Randburg,Numbers,8491,2024/04/01 07:57,2024/04/28 20:46,ZAR,72193.4,0,-61266.6,10926.8,15.14,0.0,10926.8,15.14
Randburg,SIS 15s & 39s,4380,2024/04/01 08:34,2024/04/28 21:59,ZAR,91018.56,0,-61140.08,29878.48,32.83,0.0,29878.48,32.83
Randburg,BetGames Lucky 5,4760,2024/04/01 07:53,2024/04/28 21:55,ZAR,186018.58,0,-139496.76,46521.82,25.01,0.0,46521.82,25.01
Randburg,BetGames Lucky 6,486,2024/04/01 07:30,2024/04/28 21:35,ZAR,2851.52,0,-2213.88,637.64,22.36,7.91,629.73,22.08
Randburg,BetGames Lucky 7,197,2024/04/01 08:51,2024/04/28 19:43,ZAR,3805.47,0,-2955.77,849.7,22.33,2.94,846.76,22.25
Randburg,Horse Racing,274,2024/04/01 06:55,2024/04/28 19:11,ZAR,2961.27,0,-2337.66,623.61,21.06,7.69,615.92,20.8
Randburg,1904,3960,2024/04/01 08:12,2024/04/28 18:59,ZAR,149438.56,0,-125113.17,24325.39,16.28,0.0,24325.39,16.28
Randburg,1906,1965,2024/04/01 09:46,2024/04/28 21:37,ZAR,38639.61,0,-34547.35,4092.26,10.59,0.0,4092.26,10.59
Randburg,Live,1653,2024/04/01 06:29,2024/04/28 21:18,ZAR,10198.02,0,-8066.75,2131.27,20.9,0.0,2131.27,20.9
Randburg,Prematch,942,2024/04/01 08:43,2024/04/28 18:48,ZAR,29751.88,0,-20165.06,9586.82,32.22,0.0,9586.82,32.22
White River,Multi-games,3699,2024/04/01 07:35,2024/04/28 21:54,ZAR,99686.73,0,-93194.42,6492.31,6.51,0.0,6492.31,6.51
White River,Lucky #1 (4min),1475,2024/04/01 06:12,2024/04/28 19:37,ZAR,44772.84,0,-36466.55,8306.29,18.55,0.0,8306.29,18.55
White River,Keno - Big 20,770,2024/04/01 08:26,2024/04/28 21:11,ZAR,21097.37,0,-18273.99,2823.38,13.38,0.0,2823.38,13.38
White River,Numbers,31672,2024/04/01 09:16,2024/04/28 18:12,ZAR,879008.9,0,-678730.84,200278.06,22.78,1761.59,198516.47,22.58
White River,SIS 15s & 39s,3260,2024/04/01 06:37,2024/04/28 20:59,ZAR,105417.03,0,-74452.76,30964.27,29.37,0.0,30964.27,29.37
White River,BetGames Lucky 5,4602,2024/04/01 08:16,2024/04/28 18:11,ZAR,109643.49,0,-77235.9,32407.59,29.56,0.0,32407.59,29.56
White River,BetGames Lucky 6,237,2024/04/01 08:52,2024/04/28 19:46,ZAR,8382.16,0,-6230.18,2151.98,25.67,0.0,2151.98,25.67
White River,BetGames Lucky 7,3382,2024/04/01 06:30,2024/04/28 18:47,ZAR,107818.0,0,-99893.58,7924.42,7.35,101.55,7822.87,7.26
White River,Horse Racing,94,2024/04/01 07:26,2024/04/28 21:27,ZAR,1195.77,0,-924.13,271.64,22.72,0.0,271.64,22.72
White River,1904,1643,2024/04/01 09:50,2024/04/28 21:13,ZAR,53708.76,0,-35244.97,18463.79,34.38,0.0,18463.79,34.38
White River,1906,77,2024/04/01 06:12,2024/04/28 20:30,ZAR,1887.76,0,-1461.84,425.92,22.56,2.12,423.8,22.45
White River,Live,4359,2024/04/01 06:52,2024/04/28 18:59,ZAR,158142.65,0,-134941.22,23201.43,14.67,0.0,23201.43,14.67
White River,Prematch,130,2024/04/01 08:58,2024/04/28 18:36,ZAR,4002.43,0,-2883.42,1119.01,27.96,0.0,1119.01,27.96
Malvern,Multi-games,737,2024/05/01 08:58,2024/05/28 21:57,ZAR,12888.74,0,-11347.84,1540.9,11.96,1.92,1538.98,11.94
Malvern,Lucky #1 (4min),1573,2024/05/01 08:31,2024/05/28 20:18,ZAR,22325.58,0,-19572.02,2753.56,12.33,0.0,2753.56,12.33
Malvern,Keno - Big 20,4982,2024/05/01 06:26,2024/05/28 18:22,ZAR,98232.04,0,-64673.92,33558.12,34.16,0.0,33558.12,34.16
Malvern,Numbers,86803,2024/05/01 06:35,2024/05/28 19:41,ZAR,3406564.38,0,-2423476.81,983087.57,28.86,0.0,983087.57,28.86
Malvern,SIS 15s & 39s,4463,2024/05/01 07:53,2024/05/28 18:24,ZAR,42075.86,0,-30870.52,11205.34,26.63,0.0,11205.34,26.63
Malvern,BetGames Lucky 5,4878,2024/05/01 08:36,2024/05/28 21:58,ZAR,49703.5,0,-32855.98,16847.52,33.9,0.0,16847.52,33.9
Malvern,BetGames Lucky 6,800,2024/05/01 09:46,2024/05/28 21:14,ZAR,17221.28,0,-16105.86,1115.42,6.48,0.0,1115.42,6.48
Malvern,BetGames Lucky 7,3849,2024/05/01 07:32,2024/05/28 20:21,ZAR,98333.38,0,-87980.6,10352.78,10.53,0.0,10352.78,10.53
Malvern,Horse Racing,2899,2024/05/01 08:24,2024/05/28 20:43,ZAR,94766.78,0,-64299.05,30467.73,32.15,0.0,30467.73,32.15
Malvern,1904,1702,2024/05/01 06:32,2024/05/28 20:39,ZAR,25275.56,0,-22461.67,2813.89,11.13,0.0,2813.89,11.13
Malvern,1906,4175,2024/05/01 09:40,2024/05/28 20:18,ZAR,26531.22,0,-21280.37,5250.85,19.79,0.0,5250.85,19.79
Malvern,Live,3847,2024/05/01 08:25,2024/05/28 18:16,ZAR,114597.38,0,-91414.94,23182.44,20.23,144.27,23038.17,20.1
Malvern,Prematch,1883,2024/05/01 06:25,2024/05/28 18:32,ZAR,15767.49,0,-12659.64,3107.85,19.71,0.0,3107.85,19.71
Potchefstroom,Multi-games,663,2024/05/01 07:10,2024/05/28 21:39,ZAR,17953.57,0,-14569.6,3383.97,18.85,0.0,3383.97,18.85
Potchefstroom,Lucky #1 (4min),354,2024/05/01 07:45,2024/05/28 18:40,ZAR,6294.66,0,-5776.38,518.28,8.23,0.0,518.28,8.23
Potchefstroom,Keno - Big 20,330,2024/05/01 07:55,2024/05/28 18:56,ZAR,6424.45,0,-4272.38,2152.07,33.5,0.0,2152.07,33.5
Potchefstroom,Numbers,139218,2024/05/01 09:20,2024/05/28 21:41,ZAR,1733492.25,0,-1353344.72,380147.53,21.93,0.0,380147.53,21.93
Potchefstroom,SIS 15s & 39s,4775,2024/05/01 09:25,2024/05/28 19:17,ZAR,120704.86,0,-103462.2,17242.66,14.28,0.0,17242.66,14.28
Potchefstroom,BetGames Lucky 5,1348,2024/05/01 08:47,2024/05/28 21:48,ZAR,17420.86,0,-14706.42,2714.44,15.58,0.0,2714.44,15.58
Potchefstroom,BetGames Lucky 6,4576,2024/05/01 06:54,2024/05/28 18:56,ZAR,111569.25,0,-95232.93,16336.32,14.64,0.0,16336.32,14.64
Potchefstroom,BetGames Lucky 7,4296,2024/05/01 08:12,2024/05/28 20:25,ZAR,150702.4,0,-103526.39,47176.01,31.3,776.25,46399.76,30.79
Potchefstroom,Horse Racing,3221,2024/05/01 09:49,2024/05/28 20:25,ZAR,61459.36,0,-42923.26,18536.1,30.16,0.0,18536.1,30.16
Potchefstroom,1904,1468,2024/05/01 08:26,2024/05/28 19:50,ZAR,14715.51,0,-11606.45,3109.06,21.13,0.0,3109.06,21.13
Potchefstroom,1906,3140,2024/05/01 08:49,2024/05/28 21:36,ZAR,65421.21,0,-48419.86,17001.35,25.99,0.0,17001.35,25.99
Potchefstroom,Live,3300,2024/05/01 07:45,2024/05/28 21:41,ZAR,110354.8,0,-96451.62,13903.18,12.6,101.76,13801.42,12.51
Potchefstroom,Prematch,150,2024/05/01 08:35,2024/05/28 21:10,ZAR,3044.22,0,-2158.43,885.79,29.1,0.0,885.79,29.1
Pretoria,Multi-games,2601,2024/05/01 06:16,2024/05/28 19:31,ZAR,103837.59,0,-95103.86,8733.73,8.41,0.0,8733.73,8.41
Pretoria,Lucky #1 (4min),3763,2024/05/01 07:20,2024/05/28 21:33,ZAR,104592.45,0,-72287.05,32305.4,30.89,379.55,31925.85,30.52
Pretoria,Keno - Big 20,1424,2024/05/01 09:30,2024/05/28 19:24,ZAR,14593.58,0,-11749.37,2844.21,19.49,0.0,2844.21,19.49
Pretoria,Numbers,86994,2024/05/01 09:14,2024/05/28 19:31,ZAR,1127019.39,0,-1054282.5,72736.89,6.45,920.72,71816.17,6.37
Pretoria,SIS 15s & 39s,3186,2024/05/01 07:14,2024/05/28 20:35,ZAR,76017.79,0,-53045.11,22972.68,30.22,0.0,22972.68,30.22
Pretoria,BetGames Lucky 5,3213,2024/05/01 07:24,2024/05/28 20:38,ZAR,36721.48,0,-29964.45,6757.03,18.4,0.0,6757.03,18.4
Pretoria,BetGames Lucky 6,2021,2024/05/01 07:51,2024/05/28 19:55,ZAR,14217.97,0,-12314.29,1903.68,13.39,0.0,1903.68,13.39
Pretoria,BetGames Lucky 7,2999,2024/05/01 07:39,2024/05/28 18:52,ZAR,49407.1,0,-40806.76,8600.34,17.41,0.0,8600.34,17.41
Pretoria,Horse Racing,3076,2024/05/01 08:22,2024/05/28 21:23,ZAR,106000.6,0,-93953.28,12047.32,11.37,0.0,12047.32,11.37
Pretoria,1904,2743,2024/05/01 08:48,2024/05/28 18:49,ZAR,78308.76,0,-66405.25,11903.51,15.2,0.0,11903.51,15.2
Pretoria,1906,1007,2024/05/01 06:16,2024/05/28 18:32,ZAR,7276.36,0,-5619.0,1657.36,22.78,0.0,1657.36,22.78
Pretoria,Live,3238,2024/05/01 08:50,2024/05/28 21:39,ZAR,28910.34,0,-20757.66,8152.68,28.2,0.0,8152.68,28.2
Pretoria,Prematch,600,2024/05/01 09:19,2024/05/28 19:23,ZAR,13354.23,0,-9705.2,3649.03,27.32,70.43,3578.6,26.8
Randburg,Multi-games,131,2024/05/01 09:21,2024/05/28 20:14,ZAR,3361.74,0,-2493.16,868.58,25.84,0.0,868.58,25.84
Randburg,Lucky #1 (4min),2944,2024/05/01 09:43,2024/05/28 21:31,ZAR,15511.98,0,-11429.64,4082.34,26.32,0.0,4082.34,26.32
Randburg,Keno - Big 20,729,2024/05/01 06:31,2024/05/28 18:48,ZAR,28914.78,0,-26261.81,2652.97,9.18,0.0,2652.97,9.18
Randburg,Numbers,64976,2024/05/01 08:31,2024/05/28 19:13,ZAR,1655428.89,0,-1497425.17,158003.72,9.54,0.0,158003.72,9.54
Randburg,SIS 15s & 39s,4989,2024/05/01 06:29,2024/05/28 18:20,ZAR,49112.06,0,-39454.69,9657.37,19.66,0.0,9657.37,19.66
Randburg,BetGames Lucky 5,2752,2024/05/01 07:32,2024/05/28 19:47,ZAR,84525.91,0,-77931.86,6594.05,7.8,0.0,6594.05,7.8
Randburg,BetGames Lucky 6,2892,2024/05/01 07:34,2024/05/28 19:33,ZAR,62339.99,0,-45263.19,17076.8,27.39,0.0,17076.8,27.39
Randburg,BetGames Lucky 7,869,2024/05/01 08:16,2024/05/28 21:56,ZAR,24997.09,0,-19790.29,5206.8,20.83,10.39,5196.41,20.79
Randburg,Horse Racing,3809,2024/05/01 08:41,2024/05/28 21:53,ZAR,121598.27,0,-99113.15,22485.12,18.49,347.4,22137.72,18.21
Randburg,1904,3526,2024/05/01 09:52,2024/05/28 18:26,ZAR,112067.25,0,-77857.09,34210.16,30.53,0.0,34210.16,30.53
Randburg,1906,3808,2024/05/01 06:54,2024/05/28 19:45,ZAR,145947.82,0,-110303.46,35644.36,24.42,0.0,35644.36,24.42
Randburg,Live,321,2024/05/01 09:34,2024/05/28 18:16,ZAR,7549.36,0,-5692.8,1856.56,24.59,0.0,1856.56,24.59
Randburg,Prematch,3695,2024/05/01 08:57,2024/05/28 19:55,ZAR,107524.09,0,-95279.37,12244.72,11.39,0.0,12244.72,11.39
White River,Multi-games,1033,2024/05/01 06:40,2024/05/28 18:39,ZAR,41247.44,0,-35435.0,5812.44,14.09,0.0,5812.44,14.09
White River,Lucky #1 (4min),2635,2024/05/01 08:18,2024/05/28 20:18,ZAR,100425.22,0,-78921.99,21503.23,21.41,0.0,21503.23,21.41
White River,Keno - Big 20,3992,2024/05/01 08:59,2024/05/28 21:55,ZAR,79144.0,0,-53621.18,25522.82,32.25,0.0,25522.82,32.25
White River,Numbers,65301,2024/05/01 06:27,2024/05/28 21:55,ZAR,746000.18,0,-612295.0,133705.18,17.92,0.0,133705.18,17.92
White River,SIS 15s & 39s,4486,2024/05/01 06:20,2024/05/28 19:54,ZAR,102967.27,0,-83635.19,19332.08,18.77,0.0,19332.08,18.77
White River,BetGames Lucky 5,3079,2024/05/01 09:50,2024/05/28 21:53,ZAR,61956.26,0,-48946.02,13010.24,21.0,0.0,13010.24,21.0
White River,BetGames Lucky 6,1037,2024/05/01 06:24,2024/05/28 20:19,ZAR,22617.98,0,-14871.27,7746.71,34.25,0.0,7746.71,34.25
White River,BetGames Lucky 7,3438,2024/05/01 08:49,2024/05/28 21:49,ZAR,17556.65,0,-12454.96,5101.69,29.06,0.0,5101.69,29.06
White River,Horse Racing,777,2024/05/01 09:40,2024/05/28 18:30,ZAR,18373.51,0,-15491.27,2882.24,15.69,0.0,2882.24,15.69
White River,1904,383,2024/05/01 07:39,2024/05/28 18:52,ZAR,6014.4,0,-4595.78,1418.62,23.59,0.0,1418.62,23.59
White River,1906,1693,2024/05/01 09:41,2024/05/28 18:22,ZAR,39797.13,0,-37655.47,2141.66,5.38,0.0,2141.66,5.38
White River,Live,1520,2024/05/01 07:27,2024/05/28 19:24,ZAR,59477.36,0,-40653.05,18824.31,31.65,0.0,18824.31,31.65
White River,Prematch,1900,2024/05/01 06:28,2024/05/28 20:41,ZAR,75798.38,0,-67192.08,8606.3,11.35,0.0,8606.3,11.35
Malvern,Multi-games,3254,2024/06/01 08:43,2024/06/28 21:26,ZAR,83961.49,0,-61421.14,22540.35,26.85,0.0,22540.35,26.85
Malvern,Lucky #1 (4min),1884,2024/06/01 06:26,2024/06/28 19:53,ZAR,20453.24,0,-17621.32,2831.92,13.85,0.0,2831.92,13.85
Malvern,Keno - Big 20,4685,2024/06/01 08:34,2024/06/28 19:30,ZAR,47514.75,0,-33207.0,14307.75,30.11,57.94,14249.81,29.99
Malvern,Numbers,43852,2024/06/01 06:39,2024/06/28 21:44,ZAR,1254386.34,0,-1106114.52,148271.82,11.82,0.0,148271.82,11.82
Malvern,SIS 15s & 39s,4924,2024/06/01 07:27,2024/06/28 20:31,ZAR,54693.59,0,-39142.1,15551.49,28.43,0.0,15551.49,28.43
Malvern,BetGames Lucky 5,1643,2024/06/01 08:35,2024/06/28 21:21,ZAR,30218.7,0,-20785.06,9433.64,31.22,0.0,9433.64,31.22
Malvern,BetGames Lucky 6,4526,2024/06/01 09:54,2024/06/28 20:57,ZAR,82451.21,0,-62575.67,19875.54,24.11,340.92,19534.62,23.69
Malvern,BetGames Lucky 7,4948,2024/06/01 08:20,2024/06/28 18:19,ZAR,31546.59,0,-27748.63,3797.96,12.04,14.71,3783.25,11.99
Malvern,Horse Racing,926,2024/06/01 08:19,2024/06/28 18:28,ZAR,12664.28,0,-9267.06,3397.22,26.83,0.0,3397.22,26.83
Malvern,1904,211,2024/06/01 06:40,2024/06/28 19:49,ZAR,3580.76,0,-2671.37,909.39,25.4,0.0,909.39,25.4
Malvern,1906,2326,2024/06/01 09:53,2024/06/28 21:48,ZAR,81862.52,0,-65100.28,16762.24,20.48,0.0,16762.24,20.48
Malvern,Live,3317,2024/06/01 08:22,2024/06/28 19:50,ZAR,101828.0,0,-90552.63,11275.37,11.07,42.17,11233.2,11.03
Malvern,Prematch,1502,2024/06/01 09:12,2024/06/28 21:43,ZAR,10032.06,0,-8789.35,1242.71,12.39,0.0,1242.71,12.39
Potchefstroom,Multi-games,4793,2024/06/01 08:16,2024/06/28 20:43,ZAR,100536.42,0,-67220.73,33315.69,33.14,345.62,32970.07,32.79
Potchefstroom,Lucky #1 (4min),672,2024/06/01 08:36,2024/06/28 19:30,ZAR,10804.96,0,-8899.05,1905.91,17.64,0.0,1905.91,17.64
Potchefstroom,Keno - Big 20,839,2024/06/01 08:12,2024/06/28 20:22,ZAR,25132.6,0,-19969.95,5162.65,20.54,0.0,5162.65,20.54
Potchefstroom,Numbers,54505,2024/06/01 08:29,2024/06/28 21:11,ZAR,1686366.85,0,-1447127.61,239239.24,14.19,0.0,239239.24,14.19
Potchefstroom,SIS 15s & 39s,653,2024/06/01 06:54,2024/06/28 19:48,ZAR,11604.02,0,-8320.05,3283.97,28.3,0.0,3283.97,28.3
Potchefstroom,BetGames Lucky 5,149,2024/06/01 08:22,2024/06/28 18:10,ZAR,3507.76,0,-2466.96,1040.8,29.67,0.0,1040.8,29.67
Potchefstroom,BetGames Lucky 6,1290,2024/06/01 08:11,2024/06/28 21:23,ZAR,24509.49,0,-16106.29,8403.2,34.29,22.31,8380.89,34.19
Potchefstroom,BetGames Lucky 7,1533,2024/06/01 08:47,2024/06/28 21:49,ZAR,47208.97,0,-42079.92,5129.05,10.86,0.0,5129.05,10.86
Potchefstroom,Horse Racing,2484,2024/06/01 06:46,2024/06/28 21:21,ZAR,24762.69,0,-19222.74,5539.95,22.37,41.0,5498.95,22.21
Potchefstroom,1904,793,2024/06/01 07:29,2024/06/28 20:38,ZAR,13300.52,0,-10621.35,2679.17,20.14,0.0,2679.17,20.14
Potchefstroom,1906,4457,2024/06/01 08:45,2024/06/28 18:25,ZAR,77004.4,0,-66902.15,10102.25,13.12,0.0,10102.25,13.12
Potchefstroom,Live,2446,2024/06/01 06:33,2024/06/28 20:37,ZAR,62409.5,0,-43989.03,18420.47,29.52,0.0,18420.47,29.52
Potchefstroom,Prematch,1904,2024/06/01 06:10,2024/06/28 20:26,ZAR,65515.53,0,-47423.61,18091.92,27.61,0.0,18091.92,27.61
Pretoria,Multi-games,2661,2024/06/01 08:27,2024/06/28 20:28,ZAR,35046.02,0,-25750.61,9295.41,26.52,82.21,9213.2,26.29
Pretoria,Lucky #1 (4min),3177,2024/06/01 09:21,2024/06/28 21:10,ZAR,51474.92,0,-33626.02,17848.9,34.67,0.0,17848.9,34.67
Pretoria,Keno - Big 20,1191,2024/06/01 09:40,2024/06/28 21:56,ZAR,17753.57,0,-16049.24,1704.33,9.6,0.0,1704.33,9.6
Pretoria,Numbers,33949,2024/06/01 08:11,2024/06/28 19:19,ZAR,1343763.15,0,-1082952.4,260810.75,19.41,0.0,260810.75,19.41
Pretoria,SIS 15s & 39s,1197,2024/06/01 06:12,2024/06/28 18:39,ZAR,27666.44,0,-23801.42,3865.02,13.97,0.0,3865.02,13.97
